,Rank,Release_Date,Movie_Title,USD_Production_Budget,USD_Worldwide_Gross,USD_Domestic_Gross,Decade
3406,1930,2009-06-26,My Sister's Keeper,27500000.0,96673002.0,49200230.0,2000
3407,2222,2009-06-26,Chéri,23000000.0,2715657.0,2715657.0,2000
3408,2868,2009-06-26,The Hurt Locker,15000000.0,49894223.0,17017811.0,2000
3409,4292,2009-06-26,Surveillance,3500000.0,1396395.0,27349.0,2000
3410,4294,2009-06-30,The Betrayed,3500000.0,0.0,0.0,2000
3411,3224,2009-07-04,1612,12000000.0,5400624.0,0.0,2000
3412,4833,2009-07-04,Faith Like Potatoes,1100000.0,0.0,0.0,2000
3413,5006,2009-07-04,Bled,750000.0,0.0,0.0,2000
3414,4074,2009-07-07,Flying By,5000000.0,4568257.0,0.0,2000
3415,89,2009-07-08,G.I. Joe: The Rise of Cobra,175000000.0,302469017.0,150201498.0,2000
3416,1293,2009-07-08,Julie & Julia,40000000.0,126646119.0,94125426.0,2000
3417,2985,2009-07-08,A Perfect Getaway,14000000.0,22815460.0,15515460.0,2000
3418,3220,2009-07-11,Nanjing! Nanjing!,12000000.0,20122558.0,122558.0,2000
3419,4537,2009-07-14,[Rec],2100000.0,23266821.0,0.0,2000
3420,14,2009-07-15,Harry Potter and the Half-Blood Prince,250000000.0,935083686.0,301959197.0,2000
3421,4931,2009-07-17,The Poker House,1000000.0,0.0,0.0,2000
3422,160,2009-07-24,G-Force,150000000.0,292817841.0,119436770.0,2000
3423,1446,2009-07-24,The Ugly Truth,38000000.0,205298907.0,88915214.0,2000
3424,2350,2009-07-24,Orphan,20000000.0,78769428.0,41596251.0,2000
3425,4325,2009-07-29,Adam,3200000.0,2828590.0,2277396.0,2000
3426,624,2009-07-31,Funny People,72500000.0,71880305.0,51855045.0,2000
3427,1205,2009-07-31,Aliens in the Attic,45000000.0,59551283.0,25200412.0,2000
3428,3553,2009-07-31,Flammen og Citronen,9000000.0,1635241.0,148089.0,2000
3429,4365,2009-07-31,The Collector,3000000.0,10473836.0,7712114.0,2000
3430,181,2009-08-05,Star Trek,140000000.0,385680446.0,257730019.0,2000
3431,3892,2009-08-05,Julia,6000000.0,1365108.0,65108.0,2000
3432,4217,2009-08-05,Adoration,4000000.0,384244.0,294244.0,2000
3433,4358,2009-08-05,Next Day Air,3000000.0,10172519.0,10027047.0,2000
3434,1436,2009-08-14,The Time Traveler's Wife,39000000.0,102332135.0,63414846.0,2000
3435,1637,2009-08-14,Gake no ue no Ponyo,34000000.0,205312666.0,15090399.0,2000
3436,1714,2009-08-14,District 9,30000000.0,212453431.0,115646235.0,2000
3437,2477,2009-08-14,Bandslam,20000000.0,12967829.0,5210988.0,2000
3438,3376,2009-08-14,"The Goods: Live Hard, Sell Hard",10000000.0,15297318.0,15122676.0,2000
3439,4071,2009-08-14,Grace,5000000.0,8297.0,8297.0,2000
3440,642,2009-08-21,Inglourious Basterds,70000000.0,316915264.0,120774594.0,2000
3441,2401,2009-08-21,Shorts,20000000.0,29870801.0,20919166.0,2000
3442,2522,2009-08-21,Der Baader Meinhof Komplex,19700000.0,16498827.0,476270.0,2000
3443,2906,2009-08-21,Post Grad,15000000.0,6561243.0,6380019.0,2000
3444,3454,2009-08-21,World's Greatest Dad,10000000.0,295750.0,221805.0,2000
3445,3480,2009-08-21,Fifty Dead Men Walking,10000000.0,997921.0,0.0,2000
3446,1876,2009-08-26,Taking Woodstock,29000000.0,10066366.0,7460204.0,2000
3447,1319,2009-08-28,The Final Destination,40000000.0,187384627.0,66477700.0,2000
3448,2835,2009-08-28,Halloween 2,15000000.0,38512850.0,33392973.0,2000
3449,3469,2009-08-28,The Open Road,10000000.0,19716.0,19716.0,2000
3450,1747,2009-09-01,Bride Wars,30000000.0,115150424.0,58715510.0,2000
3451,1878,2009-09-01,"Che, Part 1: The Argentine",29000000.0,1733532.0,1733532.0,2000
3452,2732,2009-09-01,The Unborn,16000000.0,78208812.0,42670410.0,2000
3453,4018,2009-09-01,Not Easily Broken,5000000.0,10732909.0,10572742.0,2000
3454,1793,2009-09-09,9,30000000.0,48559999.0,31749894.0,2000
3455,783,2009-09-10,Couples Retreat,60000000.0,172450423.0,109205660.0,2000
3456,3238,2009-09-10,St. Trinian’s,11400000.0,29830239.0,15000.0,2000
3457,3458,2009-09-10,Free Style,10000000.0,721108.0,141108.0,2000
3458,3682,2009-09-10,An Education,7500000.0,29652736.0,12574914.0,2000
3459,3823,2009-09-10,The Damned United,6400000.0,4199874.0,449865.0,2000
3460,4743,2009-09-10,Trucker,1500000.0,52429.0,52429.0,2000
3461,5224,2009-09-10,Bronson,230000.0,2703762.0,104979.0,2000
3462,3581,2009-09-17,Bright Star,8500000.0,17220091.0,4444637.0,2000
3463,335,2009-09-18,Cloudy with a Chance of Meatballs,100000000.0,236827677.0,124870275.0,2000
3464,2246,2009-09-18,The Informant!,22000000.0,41771168.0,33316821.0,2000
3465,2506,2009-09-18,The Burning Plain,20000000.0,1167092.0,200730.0,2000
3466,2601,2009-09-18,Love Happens,18000000.0,36133014.0,22965110.0,2000
3467,2749,2009-09-18,Jennifer's Body,16000000.0,31943401.0,16204793.0,2000
3468,4874,2009-09-18,The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0,2000
3469,3483,2009-09-22,Adam Resurrected,10000000.0,90909.0,0.0,2000
3470,2428,2009-09-23,Capitalism: A Love Story,20000000.0,19121531.0,14363397.0,2000
3471,534,2009-09-25,Surrogates,80000000.0,119668350.0,38577772.0,2000
3472,1411,2009-09-25,Pandorum,40000000.0,17033431.0,10330853.0,2000
3473,2221,2009-09-25,Coco avant Chanel,23000000.0,50813834.0,6113834.0,2000
3474,2602,2009-09-25,Fame,18000000.0,80227619.0,22455510.0,2000
3475,3762,2009-09-25,I Hope They Serve Beer in Hell,7000000.0,1429453.0,1429299.0,2000
3476,5110,2009-09-25,Paranormal Activity,450000.0,194183034.0,107918810.0,2000
3477,1729,2009-10-04,Hannah Montana the Movie,30000000.0,169173206.0,79576189.0,2000
3478,1835,2009-10-04,Dragonball Evolution,30000000.0,58228460.0,9362785.0,2000
3479,2599,2009-10-04,Observe and Report,18000000.0,27148898.0,24007324.0,2000
3480,5150,2009-10-04,Royal Kill,350000.0,0.0,0.0,2000
3481,1252,2009-10-07,Brüno,42000000.0,130788243.0,60054530.0,2000
3482,2614,2009-10-07,"I Love You, Beth Cooper",18000000.0,16382538.0,14800725.0,2000
3483,5210,2009-10-11,Ink,250000.0,0.0,0.0,2000
3484,344,2009-10-16,Where the Wild Things Are,100000000.0,99123656.0,77233467.0,2000
3485,978,2009-10-16,Law Abiding Citizen,53000000.0,131159781.0,73357727.0,2000
3486,2381,2009-10-16,The Stepfather,20000000.0,29227561.0,29062561.0,2000
3487,3472,2009-10-16,Janky Promoters,10000000.0,9069.0,9069.0,2000
3488,747,2009-10-23,Astro Boy,65000000.0,41636243.0,19551067.0,2000
3489,1402,2009-10-23,Amelia,40000000.0,19756077.0,14279575.0,2000
3490,1403,2009-10-23,Cirque du Freak: The Vampire's Assistant,40000000.0,39753957.0,14046595.0,2000
3491,2933,2009-10-23,Ong-Bak 2,15000000.0,7583050.0,102458.0,2000
3492,3257,2009-10-23,Saw VI,11000000.0,69752402.0,27693292.0,2000
3493,3465,2009-10-23,Motherhood,10000000.0,723388.0,93388.0,2000
3494,3015,2009-10-27,Stan Helsing: A Parody,14000000.0,1553556.0,0.0,2000
3495,808,2009-10-28,Michael Jackson's This Is It,60000000.0,252091016.0,72091016.0,2000
3496,3499,2009-10-30,Gentlemen Broncos,9500000.0,118482.0,113682.0,2000
3497,3628,2009-10-30,The Boondock Saints 2: All Saints Day,8000000.0,10629320.0,10273187.0,2000
3498,4904,2009-10-30,The House of the Devil,1000000.0,102812.0,101215.0,2000
3499,4978,2009-11-08,London to Brighton,825000.0,610776.0,0.0,2000
3500,1607,2009-11-09,Whiteout,35000000.0,12254746.0,10275638.0,2000
3501,2534,2009-11-09,I Can Do Bad All By Myself,19000000.0,51733921.0,51733921.0,2000
3502,3102,2009-11-09,Sorority Row,12500000.0,26735797.0,11965282.0,2000
3503,5268,2009-11-09,The Horse Boy,160000.0,156612.0,156612.0,2000
3504,379,2009-11-12,The Lovely Bones,95000000.0,94894448.0,44114232.0,2000
3505,842,2009-11-12,Invictus,60000000.0,124514011.0,37491364.0,2000
3506,3741,2009-11-12,A Single Man,7000000.0,28142379.0,9176000.0,2000
3507,4838,2009-11-12,Rocket Singh: Salesman of the Year,1070000.0,5348767.0,164649.0,2000
3508,52,2009-11-13,2012,200000000.0,788408539.0,166112167.0,2000
3509,1112,2009-11-13,The Boat That Rocked,50000000.0,37472651.0,8017467.0,2000
3510,1390,2009-11-13,The Fantastic Mr. Fox,40000000.0,47085064.0,21002919.0,2000
3511,3816,2009-11-13,The Messenger,6500000.0,1744952.0,1109660.0,2000
3512,839,2009-11-20,Planet 51,60000000.0,108996113.0,42194060.0,2000
3513,1001,2009-11-20,The Twilight Saga: New Moon,50000000.0,687557727.0,296623634.0,2000
3514,1428,2009-11-20,Red Cliff,40000000.0,119627047.0,627047.0,2000
3515,1509,2009-11-20,The Blind Side,35000000.0,305705794.0,255959475.0,2000
3516,2144,2009-11-20,Bad Lieutenant: Port of Call New Orleans,25000000.0,12413949.0,1702112.0,2000
3517,4611,2009-11-20,The Missing Person,2000000.0,17896.0,17896.0,2000
3518,314,2009-11-25,The Princess and the Frog,105000000.0,270997378.0,104400899.0,2000
3519,1068,2009-11-25,Ninja Assassin,50000000.0,62209892.0,38122883.0,2000
3520,1542,2009-11-25,Old Dogs,35000000.0,95104304.0,49492060.0,2000
3521,2131,2009-11-25,The Road,25000000.0,29206732.0,8114270.0,2000
3522,2146,2009-11-25,Me and Orson Welles,25000000.0,1190003.0,1190003.0,2000
3523,3237,2009-11-27,The Cry of the Owl,11500000.0,0.0,0.0,2000
3524,301,2009-12-06,The Taking of Pelham 123,110000000.0,152364370.0,65452312.0,2000
3525,959,2009-12-06,Imagine That,55000000.0,16123323.0,16123323.0,2000
3526,4035,2009-12-06,Moon,5000000.0,10676073.0,5010163.0,2000
3527,4864,2009-12-06,"Food, Inc.",1000000.0,4731944.0,4417674.0,2000
3528,3568,2009-12-16,Crazy Heart,8500000.0,47417251.0,39471742.0,2000
3529,1,2009-12-18,Avatar,425000000.0,2783918982.0,760507625.0,2000
3530,546,2009-12-18,Nine,80000000.0,53508858.0,19676965.0,2000
3531,892,2009-12-18,Did You Hear About the Morgans?,58000000.0,80480566.0,29580087.0,2000
3532,1604,2009-12-18,The Young Victoria,35000000.0,31878891.0,11001272.0,2000
3533,637,2009-12-23,Alvin and the Chipmunks: The Squeakquel,70000000.0,443483213.0,219614612.0,2000
3534,398,2009-12-25,Sherlock Holmes,90000000.0,498438212.0,209028679.0,2000
3535,452,2009-12-25,It’s Complicated,85000000.0,224614744.0,112735375.0,2000
3536,1838,2009-12-25,The Imaginarium of Doctor Parnassus,30000000.0,64352607.0,7689607.0,2000
3537,4620,2009-12-29,Lesbian Vampire Killers,2000000.0,3620902.0,0.0,2000
3538,2640,2009-12-30,Das Weisse Band: Eine deutsche Kindergeschichte,18000000.0,25727044.0,2222862.0,2000
3539,1489,2009-12-31,Obitaemyy ostrov,36500000.0,15000000.0,0.0,2000
3540,2226,2009-12-31,Shi Yue Wei Cheng,23000000.0,44195779.0,0.0,2000
3541,3485,2009-12-31,Good Intentions,10000000.0,0.0,0.0,2000
3542,3670,2009-12-31,Chirstmas in Beverly Hills,8000000.0,0.0,0.0,2000
3543,4421,2009-12-31,The Deported,3000000.0,0.0,0.0,2000
3544,4422,2009-12-31,Chicago Overcoat,3000000.0,0.0,0.0,2000
3545,4430,2009-12-31,Four Single Fathers,3000000.0,0.0,0.0,2000
3546,4500,2009-12-31,The Calling,2500000.0,0.0,0.0,2000
3547,4512,2009-12-31,Nikté,2400000.0,1333891.0,0.0,2000
3548,4627,2009-12-31,Nine Dead,2000000.0,0.0,0.0,2000
3549,4674,2009-12-31,Deadline,1800000.0,0.0,0.0,2000
3550,4781,2009-12-31,The 41 Year Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,1300000.0,0.0,0.0,2000
3551,4979,2009-12-31,Crying With Laughter,820000.0,16909.0,0.0,2000
3552,5023,2009-12-31,Starsuckers,640000.0,14812.0,0.0,2000
3553,5334,2009-12-31,Big Things,50000.0,0.0,0.0,2000
3554,243,2010-01-04,Clash of the Titans,125000000.0,493214888.0,163214888.0,2010
3555,158,2010-01-07,The Last Airbender,150000000.0,319713881.0,131772187.0,2010
3556,2362,2010-01-09,The American,20000000.0,67950723.0,35606376.0,2010
3557,5147,2010-01-09,My Dog Tulip,350000.0,310891.0,246574.0,2010
3558,1291,2010-01-10,The Social Network,40000000.0,224922135.0,96962694.0,2010
3559,1953,2010-01-10,Case 39,27000000.0,28773827.0,13261851.0,2010
3560,2445,2010-01-10,Let Me In,20000000.0,28270399.0,12134935.0,2010
3561,4402,2010-01-10,Chain Letter,3000000.0,1022453.0,205842.0,2010
3562,4420,2010-01-10,Barry Munday,3000000.0,0.0,0.0,2010
3563,4438,2010-01-10,Freakonomics,2900000.0,172867.0,101270.0,2010
3564,512,2010-01-15,The Book of Eli,80000000.0,158750817.0,94835059.0,2010
3565,1914,2010-01-15,The Spy Next Door,28000000.0,46752858.0,24307106.0,2010
3566,2624,2010-01-15,The Last Station,18000000.0,15696146.0,6617867.0,2010
3567,4397,2010-01-15,Fish Tank,3000000.0,5922292.0,374675.0,2010
3568,1132,2010-01-22,The Tooth Fairy,48000000.0,112610386.0,60022256.0,2010
3569,1702,2010-01-22,Extraordinary Measures,31000000.0,15826984.0,12482741.0,2010
3570,1983,2010-01-22,Legion,26000000.0,67647574.0,40168080.0,2010
3571,3550,2010-01-22,La fille du RER,9000000.0,208163.0,208163.0,2010
3572,5054,2010-01-22,To Save a Life,500000.0,3824868.0,3777210.0,2010
3573,5015,2010-01-26,B-Girl,700000.0,1160.0,0.0,2010
3574,836,2010-01-29,Edge of Darkness,60000000.0,82812456.0,43313890.0,2010
3575,4601,2010-01-29,Saint John of Las Vegas,2000000.0,102645.0,102645.0,2010
3576,4934,2010-01-29,Zombies of Mass Destruction,1000000.0,0.0,0.0,2010
3577,1430,2010-02-04,The Warlords,40000000.0,38899792.0,129078.0,2010
3578,2333,2010-02-04,Why Did I Get Married Too?,20000000.0,60831067.0,60095852.0,2010
3579,3554,2010-02-04,Leaves of Grass,9000000.0,85527.0,70066.0,2010
3580,3890,2010-02-04,The Greatest,6000000.0,117796.0,115862.0,2010
3581,3897,2010-02-04,Don McKay,6000000.0,13722.0,13722.0,2010
3582,5370,2010-02-04,Breaking Upwards,15000.0,115592.0,115592.0,2010
3583,500,2010-02-19,Shutter Island,80000000.0,299461782.0,128012934.0,2010
3584,1216,2010-02-19,The Ghost Writer,45000000.0,65532491.0,15541549.0,2010
3585,1851,2010-02-19,Le Petit Nicolas,30000000.0,52339566.0,201857.0,2010
3586,3463,2010-02-19,Blood Done Sign My Name,10000000.0,109383.0,109383.0,2010
3587,3464,2010-02-19,The Good Guy,10000000.0,106466.0,100688.0,2010
3588,4258,2010-02-19,Defendor,3750000.0,44462.0,44462.0,2010
3589,1484,2010-02-26,Cop Out,37000000.0,55909910.0,44875481.0,2010
3590,2539,2010-02-26,The Crazies,19000000.0,56445534.0,39123589.0,2010
3591,2784,2010-02-26,The Yellow Handkerchief,15500000.0,318623.0,318623.0,2010
3592,3081,2010-02-26,Un Prophète,13000000.0,19910624.0,2087720.0,2010
3593,4883,2010-03-02,Ajami,1000000.0,2721096.0,621859.0,2010
3594,1682,2010-03-09,Going the Distance,32000000.0,43603990.0,17804299.0,2010
3595,3097,2010-03-09,Machete,12500000.0,46370970.0,26593646.0,2010
3596,3217,2010-03-09,San qiang pai an jing qi,12000000.0,310946.0,190946.0,2010
3597,4914,2010-03-09,16 to Life,1000000.0,11574.0,11574.0,2010
3598,1267,2010-03-12,The Warrior's Way,42000000.0,8514325.0,5666340.0,2010
3599,2499,2010-03-12,All Good Things,20000000.0,873617.0,582024.0,2010
3600,3032,2010-03-12,Black Swan,13000000.0,331266710.0,106954678.0,2010
3601,3082,2010-03-12,"I Love You, Phillip Morris",13000000.0,23014027.0,2037459.0,2010
3602,1179,2010-03-19,The Bounty Hunter,45000000.0,135808837.0,67061228.0,2010
3603,1684,2010-03-19,Repo Men,32000000.0,18195238.0,13942007.0,2010
3604,2807,2010-03-19,Diary of a Wimpy Kid,15000000.0,76954311.0,64003625.0,2010
3605,3498,2010-03-19,The Runaways,9500000.0,5278632.0,3573673.0,2010
3606,3862,2010-03-19,City Island,6000000.0,8173486.0,6671283.0,2010
3607,4834,2010-03-23,Lake Mungo,1100000.0,0.0,0.0,2010
3608,110,2010-03-26,How to Train Your Dragon,165000000.0,494870991.0,217581231.0,2010
3609,1494,2010-03-26,Hot Tub Time Machine,36000000.0,65967750.0,50269859.0,2010
3610,3078,2010-03-26,Chloe,13000000.0,11831131.0,3075255.0,2010
3611,3775,2010-03-26,Ca$h,7000000.0,46488.0,46488.0,2010
3612,4405,2010-03-26,The Eclipse,3000000.0,133411.0,133411.0,2010
3613,2332,2010-03-31,The Last Song,20000000.0,92678948.0,62950384.0,2010
3614,598,2010-04-06,Killers,75000000.0,95572749.0,47059963.0,2010
3615,1073,2010-04-06,Marmaduke,50000000.0,89895930.0,33644788.0,2010
3616,1322,2010-04-06,Get Him to the Greek,40000000.0,91455875.0,61153526.0,2010
3617,1819,2010-04-06,Splice,30000000.0,26857459.0,17010170.0,2010
3618,3210,2010-04-06,Ondine,12000000.0,557545.0,550472.0,2010
3619,2512,2010-04-13,Three Kingdoms: Resurrection of the Dragon,20000000.0,22139590.0,0.0,2010
3620,1900,2010-04-16,Kick-Ass,28000000.0,97531134.0,48071303.0,2010
3621,2287,2010-04-16,Death at a Funeral,21000000.0,48977233.0,42739347.0,2010
3622,3115,2010-04-16,The Perfect Game,12500000.0,3931367.0,1089445.0,2010
3623,3434,2010-04-16,The Joneses,10000000.0,3541565.0,1475746.0,2010
3624,3591,2010-04-16,The City of Your Final Destination,8300000.0,1353296.0,493296.0,2010
3625,4281,2010-04-16,El secreto de sus ojos,3500000.0,40527719.0,6391436.0,2010
3626,548,2010-04-22,Oceans,80000000.0,86787530.0,19422319.0,2010
3627,1555,2010-04-23,The Back-up Plan,35000000.0,75281179.0,37490007.0,2010
3628,2086,2010-04-23,The Losers,25000000.0,29863840.0,23591432.0,2010
3629,3461,2010-04-23,Joheunnom nabbeunnom isanghannom,10000000.0,42226657.0,128486.0,2010
3630,1532,2010-04-30,A Nightmare on Elm Street,35000000.0,117729621.0,63075011.0,2010
3631,1593,2010-04-30,Furry Vengeance,35000000.0,39340177.0,17630465.0,2010
3632,3301,2010-04-30,Housefull,10100000.0,18726300.0,1183658.0,2010
3633,3491,2010-04-30,Gunless,9900000.0,458054.0,458054.0,2010
3634,3703,2010-04-30,Harry Brown,7300000.0,12023606.0,1818681.0,2010
3635,4253,2010-04-30,The Good Heart,3800000.0,340930.0,20930.0,2010
3636,4378,2010-04-30,Please Give,3000000.0,4570178.0,4033574.0,2010
3637,995,2010-05-02,From Paris With Love,52000000.0,53139168.0,24077427.0,2010
3638,2023,2010-05-02,Dear John,25000000.0,142033509.0,80014842.0,2010
3639,2949,2010-05-02,Shinjuku Incident,15000000.0,0.0,0.0,2010
3640,3552,2010-05-02,The Red Riding Trilogy: 1974,9000000.0,148826.0,148826.0,2010
3641,44,2010-05-03,Alice in Wonderland,200000000.0,1025491110.0,334191110.0,2010
3642,2687,2010-05-03,Brooklyn's Finest,17000000.0,39233233.0,27163593.0,2010
3643,3646,2010-05-03,The Secret of Kells,8000000.0,3582797.0,690290.0,2010
3644,5208,2010-05-10,Rust,250000.0,0.0,0.0,2010
3645,218,2010-05-11,Megamind,130000000.0,321887208.0,148415853.0,2010
3646,718,2010-05-11,Due Date,65000000.0,211739043.0,100539043.0,2010
3647,2290,2010-05-11,For Colored Girls,21000000.0,38017873.0,37729698.0,2010
3648,2605,2010-05-11,127 Hours,18000000.0,60217171.0,18335230.0,2010
3649,4257,2010-05-11,Four Lions,3750000.0,2436111.0,310007.0,2010
3650,33,2010-05-14,Robin Hood,210000000.0,322241588.0,105269730.0,2010
3651,1754,2010-05-14,Letters to Juliet,30000000.0,82148538.0,53032453.0,2010
3652,3162,2010-05-14,Just Wright,12000000.0,21867665.0,21540363.0,2010
3653,3546,2010-05-14,Princess Kaiulani,9000000.0,883887.0,883887.0,2010
3654,5080,2010-05-14,The Living Wake,500000.0,12232.0,12232.0,2010
3655,107,2010-05-21,Shrek Forever After,165000000.0,756244673.0,238736787.0,2010
3656,3109,2010-05-21,Solitary Man,12500000.0,4360548.0,4360548.0,2010
3657,3393,2010-05-21,MacGruber,10000000.0,8629895.0,8525600.0,2010
3658,3507,2010-05-21,Kites,9200000.0,17155193.0,1685269.0,2010
3659,3798,2010-05-21,Perrier’s Bounty,6600000.0,828.0,828.0,2010
3660,373,2010-05-27,Sex and the City 2,95000000.0,294680778.0,95347692.0,2010
3661,55,2010-05-28,Prince of Persia: Sands of Time,200000000.0,314594597.0,90759676.0,2010
3662,686,2010-05-28,Agora,70000000.0,38992292.0,619423.0,2010
3663,1269,2010-05-28,Micmacs,42000000.0,11756922.0,1259693.0,2010
3664,4029,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000.0,16515203.0,6096582.0,2010
3665,4157,2010-05-28,George A. Romero's Survival of the Dead,4200000.0,101740.0,101740.0,2010
3666,336,2010-06-08,The Other Guys,100000000.0,170936470.0,119219978.0,2010
3667,1771,2010-06-08,Step Up 3D,30000000.0,165889117.0,42400223.0,2010
3668,3008,2010-06-08,Flipped,14000000.0,4127619.0,1755212.0,2010
3669,3474,2010-06-08,The Oxford Murders,10000000.0,17704131.0,4803.0,2010
3670,40,2010-06-18,Toy Story 3,200000000.0,1069818229.0,415004880.0,2010
3671,1149,2010-06-18,Jonah Hex,47000000.0,11022696.0,10547117.0,2010
3672,3091,2010-06-18,The Killer Inside Me,13000000.0,3617277.0,217277.0,2010
3673,3413,2010-06-18,Io sono l’amore,10000000.0,15132211.0,5005465.0,2010
3674,3744,2010-06-18,Cyrus,7000000.0,10062896.0,7468936.0,2010
3675,4495,2010-06-18,8: The Mormon Proposition,2500000.0,100280.0,100280.0,2010
3676,271,2010-06-23,Knight and Day,117000000.0,258751370.0,76423035.0,2010
3677,579,2010-06-25,Grown Ups,75000000.0,272223430.0,162001186.0,2010
3678,3010,2010-06-25,Les herbes folles,14000000.0,1903952.0,403952.0,2010
3679,5155,2010-06-25,Dogtooth,323000.0,1373407.0,110248.0,2010
3680,689,2010-06-30,The Twilight Saga: Eclipse,68000000.0,706102828.0,300531751.0,2010
3681,2152,2010-06-30,Love Ranch,25000000.0,146149.0,137885.0,2010
3682,98,2010-07-05,Iron Man 2,170000000.0,623561331.0,312433331.0,2010
3683,3764,2010-07-05,Mother and Child,7000000.0,6537179.0,1110509.0,2010
3684,123,2010-07-14,The Sorcerer's Apprentice,160000000.0,217986320.0,63150991.0,2010
3685,117,2010-07-16,Inception,160000000.0,832584416.0,292576195.0,2010
3686,3914,2010-07-16,Valhalla Rising,5700000.0,731613.0,30638.0,2010
3687,3918,2010-07-16,Standing Ovation,5600000.0,531806.0,531806.0,2010
3688,221,2010-07-23,Salt,130000000.0,290650494.0,118311368.0,2010
